"Referencing Table","Requirement","Comment"
"`SUEWS_Veg.txt`","`MD`","
Coefficients are specified in the following parameters: `LeafGrowthPower1`, `LeafGrowthPower2`, `LeafOffPower1` and `LeafOffPower2`.

Options

- 0 :cite:t:`J11`
- 1 :cite:t:`J14` "
