"Referencing Table","Requirement","Comment"
"`SUEWS_Veg.txt`","`MU`","This should be checked carefully for your study area using modelled LAI from the DailyState output file compared to known behaviour in the study area. See section 2.2 of :cite:t:`J11` and Appendix A of :cite:t:`J14` for more details.

Example values:

- -450: `EveTr` :cite:`J11`

- -450: `DecTr` :cite:`J11`

- -450: `Grass` :cite:`J11` "
