"Referencing Table","Requirement","Comment"
"`SUEWS_Veg.txt`","`MD`","Example values

- `LAIEq` = 0: 0.0005 :cite:t:`J11`
- `LAIEq` = 1: 0.001 :cite:t:`J14`"
