"Referencing Table","Requirement","Comment"
"`SUEWS_AnthropogenicEmission.txt`","`MU` `O`","Use with `EmissionsMethod` = 2

Example values:

- 0.3081 :cite:`J11`
- 0.1 :cite:`J14` "
