"Referencing Table","Requirement","Comment"
"`SUEWS_Veg.txt`","`MD`","Example values [mm |s^-1|]

- 7.4:  EveTr Järvi et al. (2011) :cite:`J11`
- 11.7: DecTr Järvi et al. (2011) :cite:`J11`
- 33.1: Grass (unirrigated) Järvi et al. (2011) :cite:`J11`
- 40.: Grass (irrigated) Järvi et al. (2011) :cite:`J11` "
